 http://t.co/cSf552xQ"
 http://t.co/dLbtyzaw"
#Met3D #education #MakerBot"
#met3d"
208240259278970880,2012-05-31 16:55:21 -0600,huertanix,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208240958624632832,2012-05-31 16:58:08 -0500,William_CFLP,RT @metmuseum: Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208240958624632832,2012-05-31 16:58:08 -0600,William_CFLP,RT @metmuseum: Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208241053352984577,2012-05-31 16:58:30 -0500,PatrickBCMolloy,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241053352984577,2012-05-31 16:58:30 -0600,PatrickBCMolloy,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241085850468356,2012-05-31 16:58:38 -0500,ATartanian,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241085850468356,2012-05-31 16:58:38 -0600,ATartanian,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241418219687937,2012-05-31 16:59:57 -0500,mik3cap,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241418219687937,2012-05-31 16:59:57 -0600,mik3cap,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241882273296385,2012-05-31 17:01:48 -0500,jonahg,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208241882273296385,2012-05-31 17:01:48 -0600,jonahg,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208242130743857152,2012-05-31 17:02:47 -0500,JGShutack,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208242130743857152,2012-05-31 17:02:47 -0600,JGShutack,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208242230350196736,2012-05-31 17:03:11 -0500,jsadusk,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208242230350196736,2012-05-31 17:03:11 -0600,jsadusk,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208242505400074241,2012-05-31 17:04:16 -0500,MuseumCN,RT @donundeen: #met3d is happening!The Metropolitan Museum of Art - Met 3-D: The Museum's First 3-D Scanning and Printing Hackathon - http://t.co/d6XVdliQ
208242505400074241,2012-05-31 17:04:16 -0600,MuseumCN,RT @donundeen: #met3d is happening!The Metropolitan Museum of Art - Met 3-D: The Museum's First 3-D Scanning and Printing Hackathon - http://t.co/d6XVdliQ
208242640133697539,2012-05-31 17:04:49 -0500,MuseumCN,RT @metmuseum Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208242640133697539,2012-05-31 17:04:49 -0600,MuseumCN,RT @metmuseum Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208242889904488448,2012-05-31 17:05:48 -0500,donundeen,So excited to be working with MakerBot at the #Met3d hackathon!
208242889904488448,2012-05-31 17:05:48 -0600,donundeen,So excited to be working with MakerBot at the #Met3d hackathon!
208243149750026242,2012-05-31 17:06:50 -0500,librarydenizenk,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208243149750026242,2012-05-31 17:06:50 -0600,librarydenizenk,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208243739238477824,2012-05-31 17:09:11 -0500,tblatt,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208243739238477824,2012-05-31 17:09:11 -0600,tblatt,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208245834687578113,2012-05-31 17:17:30 -0500,googleart,RT @metmuseum Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208245834687578113,2012-05-31 17:17:30 -0600,googleart,RT @metmuseum Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208247340123955201,2012-05-31 17:23:29 -0500,AminimalStudio,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208247340123955201,2012-05-31 17:23:29 -0600,AminimalStudio,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208248148735438851,2012-05-31 17:26:42 -0500,tbuser,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208248148735438851,2012-05-31 17:26:42 -0600,tbuser,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208250233606512640,2012-05-31 17:34:59 -0500,ADoug,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208250233606512640,2012-05-31 17:34:59 -0600,ADoug,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208252062297890818,2012-05-31 17:42:15 -0500,erodley,RT @donundeen: #met3d is happening!The Metropolitan Museum of Art - Met 3-D: The Museum's First 3-D Scanning and Printing Hackathon - http://t.co/d6XVdliQ
208252062297890818,2012-05-31 17:42:15 -0600,erodley,RT @donundeen: #met3d is happening!The Metropolitan Museum of Art - Met 3-D: The Museum's First 3-D Scanning and Printing Hackathon - http://t.co/d6XVdliQ
208252685558886404,2012-05-31 17:44:44 -0500,juliaxgulia,Amazingly cool 3D printing hackathon happening at @MetMuseum this weekend: http://t.co/TGQhYlmG Can't wait to see results! #ArtsTech #met3d
208252685558886404,2012-05-31 17:44:44 -0600,juliaxgulia,Amazingly cool 3D printing hackathon happening at @MetMuseum this weekend: http://t.co/TGQhYlmG Can't wait to see results! #ArtsTech #met3d
208253331804663808,2012-05-31 17:47:18 -0500,delphine_a,Wish I was in NYC RT @metmuseum:  Met is hosting our first 3-D scanning and printing hackaton. Learn more here: http://t.co/bp3gO69W #Met3D
208253331804663808,2012-05-31 17:47:18 -0600,delphine_a,Wish I was in NYC RT @metmuseum:  Met is hosting our first 3-D scanning and printing hackaton. Learn more here: http://t.co/bp3gO69W #Met3D
208254372130455552,2012-05-31 17:51:26 -0500,tburtonwood,"RT ""@makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/hZK2rers"""
208254372130455552,2012-05-31 17:51:26 -0600,tburtonwood,"RT ""@makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/hZK2rers"""
208254552468758529,2012-05-31 17:52:09 -0500,bvicarious,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208254552468758529,2012-05-31 17:52:09 -0600,bvicarious,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208255681407619073,2012-05-31 17:56:38 -0500,AKAMEDIASYSTEM,"RT @tburtonwood: RT ""@makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/hZK2rers"""
208255681407619073,2012-05-31 17:56:38 -0600,AKAMEDIASYSTEM,"RT @tburtonwood: RT ""@makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/hZK2rers"""
208257094212796417,2012-05-31 18:02:15 -0500,scottperezfox,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208257094212796417,2012-05-31 18:02:15 -0600,scottperezfox,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208258021292392448,2012-05-31 18:05:56 -0500,tburtonwood,@aolartists i'm heading 2 nyc to take part in #met3d. Cool project #3 scanning items from their collection. maybe we can catch up irl?
208258021292392448,2012-05-31 18:05:56 -0600,tburtonwood,@aolartists i'm heading 2 nyc to take part in #met3d. Cool project #3 scanning items from their collection. maybe we can catch up irl?
208260576248463360,2012-05-31 18:16:05 -0500,tburtonwood,Sitting on runway at ORD. Plane being fixed. Off to NY for #met3d. Very excited. w00t!
208260576248463360,2012-05-31 18:16:05 -0600,tburtonwood,Sitting on runway at ORD. Plane being fixed. Off to NY for #met3d. Very excited. w00t!
208262527933628416,2012-05-31 18:23:50 -0500,tburtonwood,"MT @rholland ""@metmuseum: Friday and Saturday, the Met is hosting our first 3-D scanning and printing hackaton http://t.co/YoSME5u7 #Met3D"""
208262527933628416,2012-05-31 18:23:50 -0600,tburtonwood,"MT @rholland ""@metmuseum: Friday and Saturday, the Met is hosting our first 3-D scanning and printing hackaton http://t.co/YoSME5u7 #Met3D"""
208264571327221760,2012-05-31 18:31:57 -0500,Jschaps,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208264571327221760,2012-05-31 18:31:57 -0600,Jschaps,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208264593888391168,2012-05-31 18:32:03 -0500,favstar_tech,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208264593888391168,2012-05-31 18:32:03 -0600,favstar_tech,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208266679514443776,2012-05-31 18:40:20 -0500,aolartists,RT @tburtonwood: @aolartists i'm heading 2 nyc to take part in #met3d. Cool project #3 scanning items from their collection. maybe we can catch up irl?
208266679514443776,2012-05-31 18:40:20 -0600,aolartists,RT @tburtonwood: @aolartists i'm heading 2 nyc to take part in #met3d. Cool project #3 scanning items from their collection. maybe we can catch up irl?
208266812327084034,2012-05-31 18:40:52 -0500,aolartists,We would love to! Name the time and place..RT @tburtonwood: @aolartists i'm heading 2 nyc to take part in #met3d. maybe we can catch up irl?
208266812327084034,2012-05-31 18:40:52 -0600,aolartists,We would love to! Name the time and place..RT @tburtonwood: @aolartists i'm heading 2 nyc to take part in #met3d. maybe we can catch up irl?
208266842916139010,2012-05-31 18:40:59 -0500,mifga,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208266842916139010,2012-05-31 18:40:59 -0600,mifga,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208271929235341313,2012-05-31 19:01:12 -0500,glassglue,RT @metmuseum: Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208271929235341313,2012-05-31 19:01:12 -0600,glassglue,RT @metmuseum: Met’s staff will join 3-D artists & members of the staff from @makerbot. Follow the conversation with the #Met3D hashtag.
208271978858156032,2012-05-31 19:01:23 -0500,glassglue,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208271978858156032,2012-05-31 19:01:23 -0600,glassglue,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208276489983111169,2012-05-31 19:19:19 -0500,pelkertron,"Can I come?!! RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/9bHqntge"
208276489983111169,2012-05-31 19:19:19 -0600,pelkertron,"Can I come?!! RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/9bHqntge"
208282423081967617,2012-05-31 19:42:54 -0500,MoceriMike,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208282423081967617,2012-05-31 19:42:54 -0600,MoceriMike,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208285547431600131,2012-05-31 19:55:18 -0500,makerbot,@StevanFraneta we're starting bright and early! Watch out for #Met3D
208285547431600131,2012-05-31 19:55:18 -0600,makerbot,@StevanFraneta we're starting bright and early! Watch out for #Met3D
208285651236429824,2012-05-31 19:55:43 -0500,MoceriMike,"Good luck everyone at #MET3D ! I wish to learn about the new tech, hack on!"
208285651236429824,2012-05-31 19:55:43 -0600,MoceriMike,"Good luck everyone at #MET3D ! I wish to learn about the new tech, hack on!"
208291215874064386,2012-05-31 20:17:50 -0500,makerbot,"The bots are packed, the SD cards are loaded & the vans are ready to roll #Met3d http://t.co/49FCriyo"
208291215874064386,2012-05-31 20:17:50 -0600,makerbot,"The bots are packed, the SD cards are loaded & the vans are ready to roll #Met3d http://t.co/49FCriyo"
208292231189237761,2012-05-31 20:21:52 -0500,tbuser,"RT @makerbot: The bots are packed, the SD cards are loaded & the vans are ready to roll #Met3d http://t.co/49FCriyo"
208292231189237761,2012-05-31 20:21:52 -0600,tbuser,"RT @makerbot: The bots are packed, the SD cards are loaded & the vans are ready to roll #Met3d http://t.co/49FCriyo"
208292846510415875,2012-05-31 20:24:19 -0500,jenniferaviva,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208292846510415875,2012-05-31 20:24:19 -0600,jenniferaviva,"RT @makerbot: Tomorrow, The Metropolitan Museum of Art & @makerbot will #make history. Join us #MET3D http://t.co/iuWUmlmT"
208294841447223296,2012-05-31 20:32:14 -0500,donundeen,"if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208294841447223296,2012-05-31 20:32:14 -0600,donundeen,"if you could hack and print any object in the Met's collection, what would you pick? What would you do with it? #Met3d"
208295050495528960,2012-05-31 20:33:04 -0500,cchelberg,@donundeen I'd make tiny monopoly pieces out of famous modern art. #Met3d
